trial_0,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29
6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000,6160000
6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500,6162500
6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000,6165000
6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500,6167500
6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000,6170000
6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500,6172500
6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000,6175000
6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500,6177500
6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000,6180000
6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500,6182500
6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000,6185000
6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500,6187500
6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000,6190000
6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500,6192500
6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000,6195000
6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500,6197500
6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000,6200000
6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500,6202500
6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000,6205000
6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500,6207500
6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000,6210000
6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500,6212500
6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000,6215000
6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500,6217500
6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000,6220000
6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500,6222500
6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000,6225000
6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500,6227500
6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000,6230000
6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500,6232500
6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000,6235000
6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500,6237500
6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000,6240000
6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500,6242500
6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000,6245000
6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500,6247500
6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000,6250000
6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500,6252500
6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000,6255000
6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500,6257500
6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000,6260000
6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500,6262500
6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000,6265000
6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500,6267500
6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000,6270000
6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500,6272500
6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,6275000
6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500,6277500
6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000,6280000
6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500,6282500
6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000,6285000
6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500,6287500
6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000,6290000
6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500,6292500
6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000,6295000
6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500,6297500
6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000,6300000
6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500,6302500
6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000,6305000
6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500,6307500
6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000,6310000
6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500,6312500
6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000,6315000
6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500,6317500
6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000,6320000
6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500,6322500
6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000,6325000
6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500,6327500
6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000,6330000
6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500,6332500
6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000,6335000
6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500,6337500
6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000,6340000
